id,name,artist,album,popularity,duration_ms,release_date,mood,language,search_query
4aaC4oylAiljW68VKoORxb,Vaaram BGM,Nakash Aziz,Chal Mohan Ranga - BGM,31,130375,2018-01-01,Focus,Telugu,bgm telugu
3pDbPKZHrpHAWcJVMsrNwA,"Hukum - Thalaivar Alappara - Tamil (From ""Jailer"")",Anirudh Ravichander,"Hukum - Thalaivar Alappara - Tamil (From ""Jailer"")",63,207647,2023-07-17,Focus,Telugu,bgm telugu
3FuUE4eHRBs3dfIKMVIFZJ,Ga Gha Megha BGM,Rahul Nambiar,Chal Mohan Ranga - BGM,14,240404,2018-01-01,Focus,Telugu,bgm telugu
7eBjcRbxBafQy6laLmfn1Z,Samajavaragamana Bgm,Thaman S,Ala Vaikunthapurramuloo - OST,29,77648,2023-05-23,Focus,Telugu,bgm telugu
3Vb8KkT6Ub5fFGPYJCJyLh,Rolex Theme - Background Score,Anirudh Ravichander,Vikram (Original Background Score),59,53248,2022-07-07,Focus,Telugu,bgm telugu
3FoIp7nGoq8YH4BKeD1BFA,"Ragile Ragile (From ""Kingdom"")",Anirudh Ravichander,"Ragile Ragile (From ""Kingdom"")",67,303666,2025-07-29,Focus,Telugu,bgm telugu
09ZB9yqoQHu0Ywp3vGImby,Deep Focus,Inspirational World,"4 Hours of Indian Music - a Collection of the Most Relaxing World Music, Punjabi Song, Telugu Songs, Hindi Songs",0,355000,2018-06-19,Focus,Telugu,focus music telugu
5Y2XQSlwlrI2o96t2Ek1S7,Mencintai Dengan Ngeyel,Focus Music,Mencintai Dengan Ngeyel,15,263040,2022-06-26,Focus,Telugu,focus music telugu
6SEKw3HziqFMktluRyQG58,Chosen,Kahlil Simplis,Chosen,2,188546,2019-04-30,Focus,Telugu,focus music telugu
68Qxd2OvZg6wiEZTlScUp4,Day one,O.Dkizzya,Day one,30,217600,2023-11-28,Focus,Telugu,focus music telugu
5tPXWUgrw60wRkFDF9r1l2,Oprechte Liefde,Linda Wagenmakers,Oprechte Liefde,4,254680,2010-11-10,Focus,Telugu,focus music telugu
04pjyO0CdR4Dqr9TqPua6L,Shivashtakam,Ramu,Shiva Sthuthi,48,197982,2006-01-01,Focus,Telugu,అధ్యయనం సంగీతం
2cES6tAkLLyZCz59EScTiR,Sri Sailame Kailasam,Ramu,Siva Kailasam,42,254197,2016-04-01,Focus,Telugu,అధ్యయనం సంగీతం
4RoFbMOy4hYK8cnx708GOG,Laggamaaye Laggamaaye O Lachagummadi,Naarsingi Narsing Rao,Laggamaaye Laggamaaye O Lachagummadi,39,341647,2024-07-06,Focus,Telugu,అధ్యయనం సంగీతం
0ssqJWDavpc4PnEEpMiDJa,Padayatra Chesithimi Swamy,Peddapuli Eshwar,Padayatra Chesithimi Swamy,42,477680,2020-12-15,Focus,Telugu,అధ్యయనం సంగీతం
4SyDO0iJjERQ4pzVimKnqJ,Happy Family,Siddhu Kumar,Sivappu Manjal Pachai (Original Background Score),11,72000,2020-06-01,Happy,Tamil,happy tamil
0C1LBGp3XOmFCVadBxkraB,Happy Family - Title Track,Hiral Viradia,Happy Family Conditions Apply (Original Series Soundtrack),9,143999,2023-03-13,Happy,Tamil,happy tamil
6JGyZonEDl2OiCDSN9czpH,Happy Family - Elemental Mix,King Crimson,Lizard (2025 David Singleton Elemental Mix),37,188241,2025-10-24,Happy,Tamil,happy tamil
3n6tB0RkaxQkgWtF1LmsU9,Happy New Year,Vidyasagar,Kuruvi (Original Motion Picture Soundtrack),54,243066,2008-05-03,Happy,Tamil,happy tamil
0Ul2NGGDAybeXWU0RLnv83,Chinna Thamarai,Vijay Antony,Vettaikaaran (Original Motion Picture Soundtrack),60,273840,2009-09-24,Happy,Tamil,happy tamil
190TUnpFiBKdbeLf9nbZg0,Happy,Devan Ekambaram,Bale Pandiya (Original Motion Picture Soundtrack),12,295986,2010-04-18,Happy,Tamil,happy tamil
7dFqLUWUZ7CKsEAFwf3d4H,Yaaro Manathile,Harris Jayaraj,Dhaam Dhoom (Original Motion Picture Soundtrack),63,303400,2008-08-29,Happy,Tamil,happy tamil
7lnRiEP7BHXuILXNY9MH8f,Otha Sollaala,G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),67,238986,2010-11-08,Happy,Tamil,kuthu songs
0tko84wE0e0ms720aSlLHp,Manmatha Raasa,Dhina,Thiruda Thirudi (Original Motion Picture Soundtrack),56,288773,2003-09-05,Happy,Tamil,kuthu songs
2gfcDc4XwShheQU9QrR4ao,Madura Palapalakkuthu,Nivas K Prasanna,Devarattam (Original Motion Picture Soundtrack),52,425600,2019-04-26,Happy,Tamil,kuthu songs
4yHcVOFvAuwCN3onqmnRoB,Pottu Thakku,Srikanth Deva,Kuthu (Original Motion Picture Soundtrack),58,308233,2004-04-02,Happy,Tamil,kuthu songs
1LhiESiiI929TNIdxLBV61,"K For Kabaradakkam (From ""Guruvayoorambala Nadayil"")",Ankit Menon,"K For Kabaradakkam (From ""Guruvayoorambala Nadayil"")",66,145285,2024-05-25,Happy,Tamil,kuthu songs
14ElpzgQZM9VAEJuIjZcbs,Kodana Kodi,Ranina Reddy,Saroja (Original Motion Picture Soundtrack),60,297822,2018-06-24,Happy,Tamil,kuthu songs
37450Hwl0MjSfgaE824jbX,Kuthu Vilakku,Ujjaini,Tamil Padam,50,262844,2009-12-22,Happy,Tamil,kuthu songs
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",64,279677,2022-02-14,Happy,Tamil,kuthu songs
1hTQtlN8TuJh9Y94NAtVvW,மொடக் மகிழ்ச்சி.,Hearts of Grace,கணேஷ் சதுர்த்தி பாடல்கள்,0,96839,2025-06-30,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
1iCk8sm0xRzgKrwRuRsvjv,நவராத்திரி மகிழ்ச்சி.,Hearts of Grace,நவராத்திரி பாடல்கள்,0,147719,2025-06-30,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
7LzUMCuoyFCw8tGDEAEY4j,Mittai Onnu Poten Pa,Gana Mani,Mittai Onnu Poten Pa,50,233952,2018-09-28,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
4jY9exXwGTcfbW454i4Znk,Seval Kodi,Yuvan Shankar Raja,Billa (Original Motion Picture Soundtrack),60,292453,2007-12-14,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
57jsrE0mvRuSt1XxKe04zg,Muthai Tharu,Sooryagayathri,Popular Murugan Songs,50,200000,2021-01-11,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
46FdCiz1ciRrjiy7BWLwKU,Maruthamalai Satthiyamaa,Pushpavanam Kuppusamy,Yaamirukka Bhayamaen,60,726327,2009-01-15,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
6K5wxEPscmEfxq5BA8u4c1,Nanbana mulusa nambuvom,Gana Praba,Nanbana mulusa nambuvom,47,255767,2023-04-13,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
6NiYVTC9ufNaT2ScJtl2IH,Anda Uriti,Gana Balamurugan,Anda Uriti,53,308871,2023-06-27,Happy,Tamil,மகிழ்ச்சி பாடல்கள்
1HELfOdMwHZRwjyekjrrXx,"Sundaree Onnu Parayoo - Version, 1",Deepak Dev,Lion (Original Motion Picture Soundtrack),58,340977,2006,Happy,Tamil,cheerful kollywood
6GuUpRsSJAhdkwWGoW9Kfx,Nilapakshi Happy Version,Sushin Shyam,Maradona (Original Motion Picture Soundtrack),60,228484,2018-04-18,Happy,Tamil,cheerful kollywood
1YNsXto4AGf54I0XG0Ptgr,Chal Chal Chal Mere,Yuvan Shankar Raja,Happy Be Happy (Original Motion Picture Soundtrack),42,202988,2005,Happy,Tamil,cheerful kollywood
47gkP8w8dBIpdg9nZlYp4X,Chirimanimulle,Deepak Dev,Lion (Original Motion Picture Soundtrack),61,290038,2006,Happy,Tamil,cheerful kollywood
1x0Jfn08Bpz1pZATAW4BbT,Kaleesha,Anirudh Ravichander,Coolie (Original Background Score),57,222445,2025-09-10,Happy,Tamil,cheerful kollywood
6sGhpvvg6vK31bj0Ji6p2f,"Thaensudare - From ""Lover""",Sean Roldan,"Thaensudare (From ""Lover"")",50,216500,2024-01-10,Sad,Tamil,sad tamil
4Nia1UCpdi69vxCCXgOjTQ,Kanave Unai,Hanan Shaah,Kanave Unai,60,62686,2023-09-27,Sad,Tamil,sad tamil
2GYzXSeNa3Y0BfIfS1VJj3,Yaen Ennai Pirindhaai,Sid Sriram,Adithya Varma,62,198250,2019-08-16,Sad,Tamil,sad tamil
5Tu2xARdujxgjxazGYvD7n,Ennai Kollathey,Ztish,Geethaiyin Raadhai,58,324048,2016-07-08,Sad,Tamil,sad tamil
7F2yXXaikB9SQNVZRjDSVo,Vennilave Vennilave Vinnai,A.R. Rahman,Minsara Kanavu (Original Motion Picture Soundtrack),62,351720,1997-01-01,Sad,Tamil,sad tamil
1wIfq9Zul77qAtokyLTlXr,Ava Enna,Harris Jayaraj,Vaaranam Aayiram (Original Motion Picture Soundtrack),66,318493,2008-10-08,Sad,Tamil,sad tamil
1n5gnI3Wue9WBpYFOIQNh1,Mundhinam,Harris Jayaraj,Vaaranam Aayiram (Original Motion Picture Soundtrack),68,341386,2008-10-08,Sad,Tamil,sad tamil
3eeUvZTgP5uJfOMqI3sUVq,Akkam Pakkam,Sadhana Sargam,Kireedam,63,316000,2009-10-14,Sad,Tamil,sad tamil
78IuOSWeqXc3q9tuhQzwZq,"Nee En Ulagam (From ""Animal"")",Sonu Nigam,Superhit Emotional Heatwave Of Kollywood,0,321702,2025-03-28,Sad,Tamil,emotional kollywood
3mMVPHKZTp55hrw8WJDnR4,"Aararaari Raaro (From ""Jawan"")",Deepthi Suresh,Superhit Emotional Heatwave Of Kollywood,0,278140,2025-03-28,Sad,Tamil,emotional kollywood
0uRIYi0qChPF6dVTrdvhEH,"Soul Of Varisu (From ""Varisu"")",K. S. Chithra,Superhit Emotional Heatwave Of Kollywood,0,127135,2025-03-28,Sad,Tamil,emotional kollywood
1mvYHZ1UPPCdjJqVwqf0fr,"Kannaadi Kannaadi (From ""Hi Nanna"")",Hesham Abdul Wahab,Superhit Emotional Heatwave Of Kollywood,0,266096,2025-03-28,Sad,Tamil,emotional kollywood
6zdikHQs2PBFgGIZBxqOeV,Po Nee Po - The Pain of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),65,251786,2011-12-23,Sad,Tamil,emotional kollywood
4Dd5XLOdAAmURIZSLThPvH,Pirai Thedum,Saindhavi,Mayakkam Enna,72,332711,2011-08-25,Sad,Tamil,emotional kollywood
6NwEpX2JUWHVKWfDDfcqC4,Idhazhin Oram - The Innocence of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),70,204866,2011-12-23,Sad,Tamil,emotional kollywood
6N1GTI7bxwbr1oC3vjZu3J,Kathadikkuthu,Deva,Evergreen Folk,56,256601,2025-04-10,Sad,Tamil,துக்க பாடல்கள்
4D1Yg3cLMpEcJVol8TACBk,Damakku Damakku,Harris Jayaraj,Aadhavan (Original Motion Picture Soundtrack),56,295226,2009-08-09,Sad,Tamil,துக்க பாடல்கள்
1Htso13W3AZZnXs7hx1kGt,PUTTU PAALKOTTA,Gana Balachandar,PUTTU PAALKOTTA,53,209136,2025-06-25,Sad,Tamil,துக்க பாடல்கள்
4Nj2j4aduePwidmUg3JQGI,Tak Bak - The Tak Bak of Tamizh,Anirudh Ravichander,Thangamagan (Original Motion Picture Soundtrack),48,154908,2015-11-27,Sad,Tamil,துக்க பாடல்கள்
4m18DkswlAUnFmYzPapLb7,Kokki,Anirudh Ravichander,Coolie (Original Motion Picture Soundtrack),63,232106,2025-08-02,Sad,Tamil,துக்க பாடல்கள்
1XksXF0kLBB7PmrIM341lv,Karuvakaatu Karuvaaya,D. Imman,Maruthu (Original Motion Picture Soundtrack),52,290918,2016-04-29,Sad,Tamil,துக்க பாடல்கள்
5LhipmCstEUvpNfxPf497S,Thekku Cheemaiyilae,Bharadwaj,Attagasam (Original Motion Picture Soundtrack),51,275026,2004,Sad,Tamil,துக்க பாடல்கள்
1hnG8nDABfdb8qeQ7g4aKh,Breakup Song,Hiphop Tamizha,Naan Sirithal (Original Motion Picture Soundtrack),47,169193,2020-02-04,Sad,Tamil,breakup tamil
0N4pXcGynUD4DosD9XWIsW,Kadhal Yen Kadhal,Dhanush,Mayakkam Enna,63,367446,2011-08-25,Sad,Tamil,breakup tamil
7wXCinXw50iT5VdReFalv2,"Breakup Song - From ""Naan Sirithal""",Hiphop Tamizha,"Breakup Song (From ""Naan Sirithal"")",45,169193,2019-12-07,Sad,Tamil,breakup tamil
1dmTEETgoWQVeNZb1g8dZc,Yamma Yamma,Harris Jayaraj,7 Aum Arivu (Original Motion Picture Soundtrack),61,366506,2011-09-22,Sad,Tamil,breakup tamil
72L76gSR9yAkjSRlsj15Sz,Sattru Munbu,Ilaiyaraaja,Neethaane En Ponvasantham (Original Motion Picture Soundtrack),46,357560,2012-09-01,Sad,Tamil,breakup tamil
5FPC9YVUMxyX9PPA4t6CEI,"Kan Pesum Varthaigal (From ""7/G Rainbow Colony"")",Karthik,Play Back Singer Karthik Special,47,348290,2013-07-05,Sad,Tamil,breakup tamil
6V8oCizUGEpZikfOTC3EQH,"Tamil Shiva Tandavam: Authentic, Powerful, Energetic & Original",Aikumar,"Tamil Shiva Tandavam: Authentic, Powerful, Energetic & Original",0,237035,2024-07-19,Energetic,Tamil,energetic tamil
1aQ58u4guUf999iQX3J2HF,"Beast Mode (From ""Beast"")",Anirudh Ravichander,"Beast Mode (From ""Beast"")",59,220350,2022-04-08,Energetic,Tamil,energetic tamil
7w4kFO2slzHCu1qEOMaPkl,Maari Thara Local - Here Comes Maari,Anirudh Ravichander,Maari (Original Motion Picture Soundtrack),65,230252,2015-06-07,Energetic,Tamil,energetic tamil
3c6Y3iJr3bm6utsdRcm30J,Rowdy Baby,Dhanush,Maari 2 (Original Motion Picture Soundtrack),62,281440,2018-12-10,Energetic,Tamil,energetic tamil
3JC5Xx48KqzYYlbTr6weCv,Powerhouse,Anirudh Ravichander,Coolie (Original Motion Picture Soundtrack),69,206627,2025-08-02,Energetic,Tamil,energetic tamil
61yIlvvQuGCMQRhw3YfFpC,Naan Aval Illai,Yuvan Shankar Raja,Masss (Original Motion Picture Soundtrack),52,276000,2015-04-01,Energetic,Tamil,mass kollywood
0fKqlihU1gGCFPuc4ii1ju,Aen Enakku,Jayadev,Naan Avanillai (Original Motion Picture Soundtrack),51,309106,2007,Energetic,Tamil,mass kollywood
2t1pEpxPz91KldW7C0FyZv,"Monica (From ""Coolie"") (Tamil)",Anirudh Ravichander,"Monica (From ""Coolie"") (Tamil)",77,217627,2025-07-11,Energetic,Tamil,mass kollywood
08MhVmbdGEibPERZVagSNF,"Bagulu Odayum Dagulu Mari (From ""Maari"") - The Return of Maari",Anirudh Ravichander,Mass Level : Anirudh Ravichander,38,66788,2017-08-18,Energetic,Tamil,mass kollywood
5A6cWSeDqJqMwt2ylrVHko,Naan Dhaan Da Mass,Santhosh Narayanan,Jagame Thandhiram (Original Motion Picture Soundtrack),42,228352,2021-06-07,Energetic,Tamil,mass kollywood
4rEG2sr84mLaB7wzwTgBww,Onbathu Kolum,T. L. Maharajan,Onbathu Kolum & Vinayagar Hits,42,790066,2018-05-19,Energetic,Tamil,சக்தி பாடல்கள்
6zULxaVsU8nsMIQWv8Ok0t,Sannathiyil Kattum Katti,Srihari,Kattum Katti,45,1183400,1998-01-01,Energetic,Tamil,சக்தி பாடல்கள்
7I9xKtogwLsrAWElRo2j3f,Sri Skandha Guru Kavacham,Soolamangalam Sisters,Sri Skandha Guru Kavasam,47,1341746,1973-08-01,Energetic,Tamil,சக்தி பாடல்கள்
2DsZuJiK78TqXcTKPjcY50,Harivarasanam,Veeramani,Bhakthi Malargal,47,309864,2019-06-22,Energetic,Tamil,சக்தி பாடல்கள்
1SCflVlAPLQ0moRlMbn04K,Saravana Poigaiyil,Mahanadhi Shobana,Bhakthichudar,52,259546,1997-03-12,Energetic,Tamil,சக்தி பாடல்கள்
2fD3Cgx9yedZK5tHj3oAQG,"Kandha Sashti Kavasam - From ""Ghibran's Spiritual Series""",Ghibran,"Kandha Sashti Kavasam (From ""Ghibran's Spiritual Series"")",45,1307818,2020-11-19,Energetic,Tamil,சக்தி பாடல்கள்
6TgOMECQQjaDNksNlUDkaD,Pallikkattu Sabarimalaikku - Revival,K. Veeramani,Pallikattu Sabarimalaikku - Revival,48,383693,2000-01-10,Energetic,Tamil,சக்தி பாடல்கள்
2HdklklPx6JQMOy9jIpop8,Kandha Shashti Kavacham,Mahanadhi Shobana,Kandha Shashti Kavacham,53,1382600,1996-01-01,Energetic,Tamil,சக்தி பாடல்கள்
7j3xIeTqPwtM4HnNGWgxDE,I Am a Kuthu Dancer,Dharan Kumar,Podaa Podi (Original Motion Picture Soundtrack),42,212293,2012-10-10,Energetic,Tamil,kuthu dance
2JlzHPGIVaLNAppX1viq7f,"Kanimaa (From ""Retro"")",Santhosh Narayanan,"Kanimaa (From ""Retro"")",72,243223,2025-03-21,Energetic,Tamil,kuthu dance
0cFVwgambRzeYaYxOXW4IU,Rockaankuthu,Anirudh Ravichander,Premam,52,181194,2015-03-25,Energetic,Tamil,kuthu dance
6aUstpsARWZwKY7x2wKvtI,Naakka Mukka,Vijay Antony,Kadhalil Vizhundhen,61,303464,2007-12-07,Energetic,Tamil,kuthu dance
65f5sS0sJ2MmvaKnz1M9Sg,Peaceful Mind,Keith Path,Wellness Music,50,188045,2016-07-20,Calm,Tamil,peaceful tamil
2UZxeA9wDtksSLDul9yxyn,Peaceful Retreat,Sacred Flute,Sleep Meditation,37,163433,2022-09-15,Calm,Tamil,peaceful tamil
5GnXzRq0tx63YvrC32Vmlb,Peaceful Calmness,Alls Sounds,Peaceful Calmness,39,189196,2025-07-18,Calm,Tamil,peaceful tamil
4CwoYdSu1tvAeE6ljtTEkT,Radiant Calm,Serenuma,Peaceful Essence,31,159030,2025-09-18,Calm,Tamil,peaceful tamil
45TUsDINS6CMvccCZ25YKk,"Po Indru Neeyaga (From ""Velai Illa Pattadhaari"")",Anirudh Ravichander,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),66,223326,2014-02-14,Calm,Tamil,peaceful tamil
3l198ZkmLWrHYL3WXTOoep,"Anbenum (From ""Leo"")",Anirudh Ravichander,"Anbenum (From ""Leo"")",52,214330,2023-10-11,Calm,Tamil,peaceful tamil
2Hf0Puh1w4HvTae2HSw6Hu,Nee Partha,Hariharan,Heyram (Original Motion Picture Soundtrack),53,288000,2000-05-01,Calm,Tamil,peaceful tamil
6he2mJcNVXcottHUKN42Qn,"Sivastuti,Pt. 2",Kalyani Menon,Malaalam Devotional,0,1204240,2006-09-16,Calm,Tamil,devotional kollywood
5PP5vssBauVGVXlJXfLPK2,"Sivastuti,Pt. 1",Kalyani Menon,Malaalam Devotional,0,1204866,2006-09-16,Calm,Tamil,devotional kollywood
03LJ6skzfRlSjOLXYyk33e,Netrai Irundhadum Neeye,T. M. Soundararajan,T M Sounderarajan - Devotional Songs - Vol.4,0,198306,1998-05-01,Calm,Tamil,devotional kollywood
4CqMlsvNoYId8TKC5aI7Mr,"Adi Shankaraguru (From ""Tribhuvana Mohini Mookambike"")",Kalyani Menon,Hariharaputra - Devotional Songs Vol-1,0,319521,2021-06-02,Calm,Tamil,devotional kollywood
1X8lrha4t6ry9ZWVdaVacm,Kalamennum,L. R. Eswari,Tamil Top 30 Devotional Songs,28,218920,1980-08-01,Calm,Tamil,devotional kollywood
7z2iDCK3GAFzBpaDyFSY1m,Devi Kumaranalloorammae,K. S. Chithra,Devi Ganam (Devi Devotional),31,240656,2019-08-01,Calm,Tamil,devotional kollywood
26z04Pom9AzPGu2xVkeFJP,"Kalabhairavashtakam - Lord Kala Bhairava - From ""Ghibran's Spiritual Series""",Ghibran,"Kalabhairavashtakam - Lord Kala Bhairava (From ""Ghibran's Spiritual Series"")",44,260181,2020-07-17,Calm,Tamil,devotional kollywood
7fASiB7x6df7B5pgEXgsL4,இசை அமைதி,Nadia Pam,புத்தர்,0,230053,2019-05-23,Calm,Tamil,அமைதி இசை
6BU8ojeDk12KLAM0GWwTwj,அமைதி,BS அமைதியான நாய்,"நாய்களுக்கு இனிமையான ஒலிகள் - விலங்குகளுக்கு மிகவும் அமைதியான மெல்லிசைகள், ஓய்வு, தூக்கம், அமைதி, பதட்டம் இல்லை, தனிமை இல்லை, வீட்டில் தனியாக விலங்குகளுக்கு பின்னணி இசை",0,299563,2024-07-02,Calm,Tamil,அமைதி இசை
5rfOcbwynluX1g2OMmXpCk,அமைதியான நண்பன்,BS மன அழுத்த எதிர்ப்பு இசை சிகிச்சை,"நாய்களுக்கான இசை சிகிச்சை - அமைதிப்படுத்தும் மெல்லிசை, மன அழுத்த எதிர்ப்பு இசை, நாயின் அதிகப்படியான தூண்டுதலைத் தணிக்கும் ஒலிகள்",0,171428,2024-10-14,Calm,Tamil,அமைதி இசை
4JFvmdarX5OLyHJTBE3OHy,இசையுடன் கூடிய அமைதியான தருணங்கள்,RW அமைதியான இசை,"கடல் அலைகளின் ஓசையுடன் இளைப்பாறுதல் - இனிமையான மெல்லிசை, நினைவாற்றல் தியானம், வெள்ளை இரைச்சல், அமைதியான நரம்பு மண்டலம், தூங்கும் முன் மனம் தளர்ந்தது",0,253515,2024-09-09,Calm,Tamil,அமைதி இசை
38LnUWouA4Rj5c3Kb9pznv,Inner Calm,Soothing Oasis,Peace of Mind,53,132812,2024-03-22,Calm,Tamil,அமைதி இசை
343tlllsCUj7ZyhfzqdwAL,Calma,Namaste Music,Calma,43,320040,2023-03-08,Calm,Tamil,அமைதி இசை
4U8ivupUadwLV2hOTrXutZ,Calm,Brainy,Clarity,60,120000,2024-03-11,Calm,Tamil,அமைதி இசை
6xsOIolcDvXCHyJkpWJVuk,Soft Calming Music,Relaxing Music for Stress Relief,"Calm Music For Stress Relief: Soothing Music For Relaxation, Spa, Massage, Yoga, Meditation, Sleep, Anxiety, Focus, Concentration, Healing, Wellness and Mindfulness",50,149399,2020-03-23,Calm,Tamil,அமைதி இசை
28Xn2KM71GHQtl73CxIMA6,Carnatic Meets Hiphop,Emcee Deep,Carnatic Meets Hiphop,18,187586,2018-10-14,Calm,Tamil,carnatic
0RZS71uyDP1ImrhpxYzpmN,Shape of You - Abheri - Shudha Dhanyasi - Adi Tala - Carnatic Mix,Aditya Rao,Shape of You,43,170034,2021-05-27,Calm,Tamil,carnatic
1FS7yeUx0Na9IMhaGl5YMW,Alaipayuthey,Kavya Ajit,Alaipayuthey,43,207692,2024-03-26,Calm,Tamil,carnatic
7dcXGzIAaoe19A6kgnrCaQ,Nagumo,Hesham Abdul Wahab,Hridayam (Side B) [Original Motion Picture Soundtrack],54,159605,2022-01-17,Calm,Tamil,carnatic
1ras412OSGkL6OE0RPPqZ2,Samaja Vara Gamana - Hindolam - Adi,Akshay Anantapadmanabhan,Carnatic Fusion,33,297070,2020-04-20,Calm,Tamil,carnatic
1LqRCPY90XWkAXcyVHcJm7,Suprabhatam,M. S. Subbulakshmi,"Carnatic Concert Album,Vol. 2",44,1229093,2002-04-01,Calm,Tamil,carnatic
5RUjX3giNkPTzABzICs5bH,Swagatham Krishna - Mohanam - Adi,Akshay Anantapadmanabhan,Carnatic Fusion,39,240937,2020-04-20,Calm,Tamil,carnatic
5TBNO9q8y474B8EN4YZi0v,Marugelara,Mahesh Raghvan,Flair - Carnatic Music 2.0,37,251095,2016-02-27,Calm,Tamil,carnatic
5KJSI1MjQeXEBHBYMjgP41,Innum Konjam Neram,A.R. Rahman,Maryan (Original Motion Picture Soundtrack),68,313533,2013-05-13,Romantic,Tamil,love tamil
2RB3zzgxWc2RRBaJOkSEka,Senjitaley,Anirudh Ravichander,Remo (Original Motion Picture Soundtrack),67,251333,2016-09-05,Romantic,Tamil,love tamil
3gnWw0LToxswxfC6Eb8GBp,Kadhal Aasai,Yuvan Shankar Raja,Anjaan (Original Motion Picture Soundtrack),64,303750,2014-07-25,Romantic,Tamil,love tamil
1RQxUwPxG0Yv5VBvdds4kE,Sidu Sidu,Barath Dhanasekar,Romeo (Original Motion Picture Soundtrack),63,314230,2024-04-10,Romantic,Tamil,love tamil
0xttqqTj7ZAGyVkfOYxQ4F,Nee Paartha Vizhigal - The Touch of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),70,264506,2011-12-23,Romantic,Tamil,love tamil
1splovORLcosDKuQ2QsxLY,Love Pannu (Oru Punnagai Poove),Harris Jayaraj,12 B (Original Motion Picture Sound Track),52,280283,2001-09-28,Romantic,Tamil,love tamil
7hMKAmUlUUYa5qEiHWK4bk,Pookkal Pookkum,G. V. Prakash,Madharasapattinam (Original Motion Picture Soundtrack),69,396466,2010-04-04,Romantic,Tamil,love tamil
43s1quPQdXGVy2NNp3fQCW,The Romantic Gunfight,Ghibran,"Saaho, Vol. 2 (Original Background Score)",14,102592,2020-02-18,Romantic,Tamil,romantic kollywood
1YC0h61sFCrTfYNNUGD6ff,"Kelamal Kaiyile (From ""Azagiya Tamil Magan"")",Sriram Parthasarathy,Kollywood's Most Romantic Songs,5,327733,2018-08-17,Romantic,Tamil,romantic kollywood
2WO5nzB7QtKn9ZRc9Jkalt,Annul Maelae,Harris Jayaraj,Vaaranam Aayiram (Original Motion Picture Soundtrack),68,322506,2008-10-08,Romantic,Tamil,romantic kollywood
0cCeVx0yd31otzzQbgjSYP,மனச்சோர்வு,RW காதல் பாடல்கள்,"சிறந்தது RW Music Records - கஃபே இசை, ரொமாண்டிக் பியானோ, BGM, சில்அவுட், கருவி பின்னணி இசை, காலை காபி",0,227787,2024-11-20,Romantic,Tamil,காதல் பாடல்கள்
3WMV4pYvZkFv0AyMxu5bYv,ஓடாதே.....,Anandan,தமிழ் காதல் பாடல்கள்,0,139231,2025-03-19,Romantic,Tamil,காதல் பாடல்கள்
7hVlKG37f0mMRVUXBk9sZb,எங்கே தோன்றும் இந்தக் காதல் ...,Anandan,தமிழ் காதல் பாடல்கள்,0,167888,2025-03-19,Romantic,Tamil,காதல் பாடல்கள்
1IdO9wcEXF7vOFHg8iRkBc,காதல்_பாடல்களை_முணுமுணுக்கிறீர்கள் (Official Audio),Lyrics by Harsha,සම්ප්‍රාප්ති 2025,0,175280,2025-03-11,Romantic,Tamil,காதல் பாடல்கள்
3THVNKs3bdQekA02kK1hWD,Kadhale Kadhale,Hiphop Tamizha,Indru Netru Naalai (Original Motion Picture Soundtrack),64,207071,2015-05-07,Romantic,Tamil,காதல் பாடல்கள்
6XmBh5HSdVzEAaqzEftL9t,Adi Penne (Duet) - From Naam Series,Stephen Zechariah,Adi Penne (Duet) [From Naam Series],63,301862,2021-03-08,Romantic,Tamil,காதல் பாடல்கள்
6R0FwF48PO2BrdZpLeWi42,Nee Kavithaigala,Dhibu Ninan Thomas,Maragatha Naanayam (Original Motion Picture Soundtrack),67,276250,2017-01-19,Romantic,Tamil,melody tamil
6Z8oU8xMOie24Cflh2Sw6p,Venmegam,Yuvan Shankar Raja,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),68,274853,2008-10-17,Romantic,Tamil,melody tamil
5Gd3pzjK9F7caWRS1fMD68,Melliname,Harish Raghavendra,Shajahaan,64,326008,2001-05-09,Romantic,Tamil,melody tamil
2yMk1KYbh3F8P7VArxxGwT,"Melody (From ""Star"")",Yuvan Shankar Raja,"Melody (From ""Star"")",19,136243,2024-04-20,Romantic,Tamil,melody tamil
5Hadwlo5Ll4ZM0zEnr0aYc,Enaku Oru Aasai,Teejay,Vaanavil the Quest,51,310160,2013-10-06,Romantic,Tamil,melody tamil
